,Not Sexually Active,Single and Sexually Active,Single and is Parent,Cohabilitating,Cohabilitating and is Parent,Married and Without Children,Married is a Parent,Divorced,Divorced and is a Parent,Prediction,ActualValue,ID,t
44,1.0336533740442804e-05,0.0015008777063657186,0.7954343259308524,0.0001461911679072994,0.1705458889047544,5.403763087642183e-05,0.030911982974905116,0.0013911848295700602,5.174321028129595e-06,Single and is Parent,Single and is Parent,18,16
45,9.64357352260222e-06,0.0013188886223016961,0.786668454192509,0.00020262326035249022,0.17856736585710586,7.113640287434038e-05,0.0314075178512996,0.0017496238583850935,4.746381649487762e-06,Single and is Parent,Single and is Parent,18,17
46,9.727395501671718e-06,0.0012311648914499328,0.8292208472333732,0.0003418873630700899,0.13178460094071284,0.00029437797322995736,0.03642238856461797,0.0006823606151699768,1.2645022874311757e-05,Single and is Parent,Single and is Parent,18,18
47,8.377832822432055e-06,0.0010164857789676325,0.7679520494055518,0.00038850193089616584,0.19538504619778949,0.000123041227872564,0.032360458788330555,0.0027620527323124985,3.986105456737785e-06,Single and is Parent,Single and is Parent,18,19
48,0.0003292610837207979,0.00011354163272320367,0.7120248266985755,2.49084289004548e-06,0.18321565236063983,2.0084260077919056e-06,0.10415677146585794,4.18643044521298e-05,0.00011358318513288987,Single and is Parent,Single and is Parent,26,8
49,0.00030644966183970086,9.953449650651163e-05,0.70248687954723,3.444055748262914e-06,0.19137230347623238,2.6375889256042177e-06,0.10557228786526442,5.2524195969056135e-05,0.00010393911228407312,Single and is Parent,Single and is Parent,26,9
50,0.000285071095622142,8.721022521194867e-05,0.6927181918179974,4.759587390995167e-06,0.19978868603596825,3.4620527440376552e-06,0.10695169016579555,6.586432436636698e-05,9.506469490331666e-05,Single and is Parent,Single and is Parent,26,10
51,0.0002650429574064923,7.637130956683246e-05,0.6827221832274181,6.5741178259325435e-06,0.20846432437250895,4.5418134798763265e-06,0.10829151176772973,8.254867656185855e-05,8.690175750234632e-05,Single and is Parent,Single and is Parent,26,11
52,0.00024628734039122625,6.684297999825241e-05,0.6725029158329104,9.075454793547825e-06,0.21739789290367634,5.95508062786398e-06,0.1095882311454022,0.00010340290137408596,7.93963608260343e-05,Single and is Parent,Cohabilitating and is Parent,26,12
53,3.5158245803605034e-05,5.10239946675019e-05,0.0807237922035914,5.847206732170108e-06,0.6561090168556053,2.942792497980107e-06,0.26129949121964796,5.358084404908259e-05,0.001719146637405099,Cohabilitating and is Parent,Married is a Parent,26,13
54,9.464203248532258e-05,2.194732043287516e-05,9.750147872326634e-06,3.866311114496809e-06,1.2832758377592948e-05,1.1561312965654665e-06,0.992173831958763,5.183018218117991e-05,0.007630143157476791,Married is a Parent,Married is a Parent,26,14
55,8.151776724397958e-05,1.749440774628226e-05,8.776054643370936e-06,5.570577064359257e-06,8.087089141711977e-06,4.085358824244558e-06,0.9824992237163587,1.726082838308443e-05,0.01735798420059418,Married is a Parent,Married is a Parent,26,15
56,7.497949485986603e-05,1.5156161505247505e-05,8.556849435695767e-06,7.611942785037934e-06,8.347957558908184e-06,5.302161753275545e-06,0.9841609540122234,2.1401719053672294e-05,0.01569768970082496,Married is a Parent,Married is a Parent,26,16
57,6.895428783435777e-05,1.312827717563189e-05,8.341746634563825e-06,1.039966564374393e-05,8.615822981737774e-06,6.8802508196634974e-06,0.9856632815384392,2.653164731450645e-05,0.014193866763156556,Married is a Parent,Married is a Parent,26,17
58,6.340375386506356e-05,1.1370018648221103e-05,8.130832718245324e-06,1.420620786128622e-05,8.8909512574587e-06,8.926690873118631e-06,0.9870199995881315,3.288627615111082e-05,0.012832185680494174,Married is a Parent,Married is a Parent,26,18
59,5.8292045154535835e-05,9.845895996371762e-06,7.924168187403748e-06,1.940338854677028e-05,9.173610962891405e-06,1.1580234337214788e-05,0.9882434724587708,4.07573379381819e-05,0.011599550860105673,Married is a Parent,Married is a Parent,26,19
60,4.072993729687981e-05,0.0003533204062488423,0.873473771317648,1.9565065609392163e-05,0.10519493165025377,2.1592271273091927e-05,0.02074401444704502,0.00013139967752268342,2.0675227102331255e-05,Single and is Parent,Cohabilitating and is Parent,27,8
61,5.803660049264272e-06,0.000352074305806704,0.1541351289274854,2.7370645286258052e-05,0.7123618744305182,1.2611011299405154e-05,0.1322924215079092,0.00022016771878671467,0.0005925477928587095,Cohabilitating and is Parent,Cohabilitating and is Parent,27,9
62,1.1135728481479666e-05,0.00048652695040580927,0.21286358509924916,3.5866271885132957e-05,0.682390609706375,2.8835177922204917e-05,0.10316465166753583,0.0001757873817030653,0.0008430020164423113,Cohabilitating and is Parent,Single and is Parent,27,10
63,2.099349480978868e-05,0.00019901362081581865,0.7898327609414915,7.192637181198034e-05,0.17228250645915952,3.702059538096108e-05,0.03700490093762664,0.0005374462929272624,1.3431285976607879e-05,Single and is Parent,Single and is Parent,27,11
64,1.958328224878564e-05,0.00017485710677803736,0.7810165236515678,9.967677754005785e-05,0.1803597774012644,4.8727785101061856e-05,0.03759271287296164,0.0006758224317423753,1.231869079577798e-05,Single and is Parent,Single and is Parent,27,12
65,1.825794711579138e-05,0.00015354988493583062,0.7718821910676523,0.00013805926116662844,0.18871391305622034,6.410260276478512e-05,0.038169266094815094,0.0008493679198747035,1.1292165454403927e-05,Single and is Parent,Single and is Parent,27,13
66,1.701261615942652e-05,0.00013476229540921198,0.7624204155200842,0.00019111280987495606,0.1973426003727199,8.428054847593272e-05,0.038732599813495396,0.0010668707352286528,1.0345288552291722e-05,Single and is Parent,Single and is Parent,27,14
67,2.562854591567543e-05,0.00014621002983067043,0.8266667209889113,0.00019661977423581257,0.14841897084675504,0.00015129907372009776,0.023714217251357493,0.0006687781145775513,1.1555374696384058e-05,Single and is Parent,Cohabilitating and is Parent,27,15
68,2.8001885628329465e-06,0.00011171663944948795,0.11185548960586206,0.00021091429121958272,0.7706733743417084,6.77583689281938e-05,0.11596476197115939,0.0008592439497003883,0.0002539406434097316,Cohabilitating and is Parent,Cohabilitating and is Parent,27,16
69,2.5188541165210817e-06,9.465277408970187e-05,0.10665896827234891,0.00028185571167115903,0.7780076383000918,8.600252695755754e-05,0.11360186448755205,0.001041907131092779,0.00022459194207962032,Cohabilitating and is Parent,Cohabilitating and is Parent,27,17
70,2.264804646779284e-06,8.016057514247244e-05,0.1016598460643257,0.00037649539299223226,0.7850717694283059,0.00010911173836912666,0.11123894767768036,0.001262855128554684,0.000198549189982697,Cohabilitating and is Parent,Cohabilitating and is Parent,27,18
71,2.0354874464746703e-06,6.785756183148881e-05,0.09685264061755586,0.0005026925412671755,0.7918534432124203,0.00013836991903415366,0.10887752328416406,0.0015299879237070887,0.00017544945257330066,Cohabilitating and is Parent,Cohabilitating and is Parent,27,19
72,5.239727541782527e-05,0.0003025009608542563,0.8747776735982281,1.6351285931505218e-05,0.10373784173888813,1.614854600701721e-05,0.02102031231372775,5.359554900959077e-05,2.317873193577392e-05,Single and is Parent,Single and is Parent,31,8
73,3.101269637170279e-05,0.00022054700729584606,0.8083400790197095,3.1275797417935185e-05,0.1548987310535946,1.596883583481125e-05,0.036305971713233444,0.00013852741767753917,1.788645886455833e-05,Single and is Parent,Single and is Parent,31,9
74,2.8963094088220305e-05,0.00019400206047661084,0.8002466737419516,4.339292377934204e-05,0.16234953749500264,2.10431724861297e-05,0.03692556704591244,0.00017439657685936743,1.642388944364605e-05,Single and is Parent,Single and is Parent,31,10
75,2.703626701748414e-05,0.0001705720465167388,0.7918628832479006,6.0176341355450946e-05,0.1700789615526136,2.7716955071724903e-05,0.03753812927477163,0.0002194504712584748,1.507384349441338e-05,Single and is Parent,Single and is Parent,31,11
76,2.522528301849332e-05,0.00014989837553346395,0.7831837083494932,8.341039818773268e-05,0.1780892414000776,3.648945436789034e-05,0.038142190125113745,0.0002760086088411627,1.3828005366620897e-05,Single and is Parent,Single and is Parent,31,12
77,2.352358064115588e-05,0.0001316630929455197,0.7742039149267862,0.00011555604508977442,0.18638151297312908,4.8013932908106454e-05,0.038736170891114446,0.000346965903756634,1.2678653629095753e-05,Single and is Parent,Single and is Parent,31,13
78,2.1924945197040755e-05,0.0001155843105062115,0.7649178371069517,0.00016000474125499268,0.19495558836041899,6.314440860905858e-05,0.03931836558356135,0.0004359319263230527,1.1618617177648947e-05,Single and is Parent,Single and is Parent,31,14
79,3.300249419240895e-05,0.0001253034522977641,0.8287167368041303,0.00016448474696762974,0.14650742721561216,0.00011326590518724503,0.024053760691984453,0.0002730513391113096,1.2967350516677118e-05,Single and is Parent,Single and is Parent,31,15
80,1.9013610602204614e-05,8.892511937272623e-05,0.7454002633272282,0.00030624507923585656,0.21294002625247094,0.00010902498631902388,0.040439790420049915,0.0006869708907731751,9.740313948030626e-06,Single and is Parent,Single and is Parent,31,16
81,1.7690007968209102e-05,7.792694230251182e-05,0.735152286551137,0.0004232896471417658,0.22234046231146276,0.00014312714388389183,0.04097472144539902,0.000861585850147692,8.910100557176795e-06,Single and is Parent,Single and is Parent,31,17
82,1.6447620248871768e-05,6.824367767814749e-05,0.7245638983609867,0.0005846793863897871,0.23200177837338343,0.00018777145761772365,0.04148916858638217,0.0010798672977118833,8.145239601360732e-06,Single and is Parent,Single and is Parent,31,18
83,1.5281623140378817e-05,5.9721208020568835e-05,0.7136207077242216,0.0008070292802659411,0.24191093327566682,0.00024616625784176945,0.04198023134340996,0.001352488541147355,7.440746285756529e-06,Single and is Parent,Single and is Parent,31,19
84,1.2598756809399414e-05,0.00035468208366531913,0.8212286407606819,0.00011996310286051914,0.17249631780408103,8.337208209605623e-05,0.00456517550303177,0.0010940282945090362,4.522161226487977e-05,Single and is Parent,Single and is Parent,32,8
85,1.1760685277991495e-05,0.000311848695790183,0.8126309515930029,0.000166363374047632,0.18071014399553495,0.00010981410179303626,0.004640941497460028,0.0013766713652028698,4.150469189061492e-05,Single and is Parent,Single and is Parent,32,9
86,1.598187273190903e-05,0.0003106312169474777,0.8062614825957777,0.00013712202395048194,0.1880559377075829,6.116273611663288e-05,0.0024279954406278294,0.002714118556667444,1.5567849597729342e-05,Single and is Parent,Single and is Parent,32,10
87,1.6228427180076358e-05,0.0002919062433268634,0.8555483830025818,0.0002329116163781844,0.1397139622015939,0.00025479476494060915,0.002834476494468725,0.0010655853945605346,4.175185496922849e-05,Single and is Parent,Single and is Parent,32,11
88,1.5176997496371902e-05,0.0002571298881459805,0.8481610871001574,0.00032359788538970807,0.14663816199788673,0.0003362269050685019,0.0028868616530080176,0.0013433663961388293,3.839117670867186e-05,Single and is Parent,Single and is Parent,32,12
89,1.418594168602921e-05,0.00022637299374507093,0.8403786076223247,0.0004493482731032774,0.15382151487563192,0.00044344248742264863,0.0029386100525868562,0.0016926360172989528,3.528173620047983e-05,Single and is Parent,Single and is Parent,32,13
90,8.25446660282892e-06,0.00016225535801297643,0.7634338863152609,0.0008449666682864806,0.22580198629385834,0.0004310991384268323,0.004989774079377695,0.004301011606699133,2.676607347491516e-05,Single and is Parent,Single and is Parent,32,14
91,7.671663575481081e-06,0.00014203629245795147,0.7521358769320426,0.0011666624139061246,0.235519060695083,0.0005653406587368361,0.005050392110297026,0.005388500643869067,2.4458590032019556e-05,Single and is Parent,Single and is Parent,32,15
92,7.122686273006632e-06,0.00012420907839001804,0.740244021622014,0.0016091797805841876,0.24540199822594355,0.0007406226979403262,0.005106496570309528,0.006744022259968074,2.232707857751876e-05,Single and is Parent,Single and is Parent,32,16
93,6.605271708690884e-06,0.0001084925598567284,0.7276895147850929,0.002216953237375801,0.25540108265264067,0.0009691174644033485,0.005157195515200906,0.008430680988142049,2.0357525578864272e-05,Single and is Parent,Single and is Parent,32,17
94,6.117216611329334e-06,9.463741610245281e-05,0.7143871378056634,0.003050175293075855,0.2654505771365257,0.0012664035610800773,0.005201402341961162,0.010525012445453069,1.8536783526953933e-05,Single and is Parent,Single and is Parent,32,18
95,5.6563678498426965e-06,8.24226181594648e-05,0.7002316713790591,0.004189996682131473,0.2754642398633351,0.0016522982388144135,0.00523778798712496,0.013119074361764202,1.6852501761388397e-05,Single and is Parent,Single and is Parent,32,19
96,4.0634126395051134e-05,0.00024751880926401215,0.8521099877565779,2.407050865543188e-05,0.12127092017538875,3.2635667651955804e-05,0.026193642686097703,5.671852080016942e-05,2.3871749169202002e-05,Single and is Parent,Single and is Parent,33,8
97,3.80342826318566e-05,0.00021821884611932925,0.8454818623357583,3.347146061147848e-05,0.12739099890095493,4.310318227486128e-05,0.0267007758899701,7.156587541522083e-05,2.196922626386999e-05,Single and is Parent,Single and is Parent,33,9
98,3.558708281656198e-05,0.00019231322918633397,0.838582494605285,4.6526128747724404e-05,0.13376844250286582,5.690612657229018e-05,0.027207254659738472,9.026511450930482e-05,2.021055027841841e-05,Single and is Parent,Single and is Parent,33,10
99,3.3283928957944835e-05,0.00016941470478594388,0.8314044160742672,6.46463798527055e-05,0.14040857630141318,7.509893078370391e-05,0.027712174143078937,0.00011380436622971138,1.8585170630568325e-05,Single and is Parent,Single and is Parent,33,11
100,3.111668752204136e-05,0.00014917966284649147,0.8239397142908164,8.978588675629309e-05,0.14731608743497443,9.906609791046584e-05,0.02821454507332741,0.00014342157472123696,1.708329112520467e-05,Single and is Parent,Single and is Parent,33,12
101,2.9077659770545363e-05,0.00013130324491767925,0.8161798449369103,0.00012464626300152376,0.1544948602477171,0.0001306242109289978,0.0287132812317957,0.00018066639068758657,1.569581427047179e-05,Single and is Parent,Single and is Parent,33,13
102,2.7159552712904608e-05,0.00011551499597887987,0.8081153680720182,0.00017296073390305557,0.16194776782266246,0.00017215489410829366,0.029207182729141114,0.0002274769102937498,1.4414289181191315e-05,Single and is Parent,Single and is Parent,33,14
103,2.5355450467924915e-05,0.00010157499984981403,0.7997355845911229,0.00023988402707537183,0.16967640404789366,0.0002267778438697948,0.02969491356942866,0.00028627460752005416,1.3230862771715201e-05,Single and is Parent,Single and is Parent,33,15
104,2.3658785800822198e-05,8.927044458796168e-05,0.7910280419865157,0.0003325274843868995,0.17768073461559944,0.0002985755729855281,0.030174971434014028,0.00036008144216178255,1.2138233947963694e-05,Single and is Parent,Single and is Parent,33,16
105,2.2063311570999143e-05,7.841257014134105e-05,0.7819778697401936,0.00046069222918892355,0.18595863715615454,0.0003928846407454984,0.03064564693119515,0.0004526638102934719,1.1129610516528872e-05,Single and is Parent,Single and is Parent,33,17
106,2.0563071797152163e-05,6.88339557950593e-05,0.7725668938401505,0.0006378716123863306,0.19450528956978344,0.0005166719397815794,0.031104968659624314,0.0005687086821429539,1.019866853867074e-05,Single and is Parent,Single and is Parent,33,18
107,1.9152372025181873e-05,6.038610967943981e-05,0.7627724668298751,0.0008826183377449302,0.2033123506271595,0.0006790190896088634,0.031550629283587275,0.0007140378364485967,9.339513871220852e-06,Single and is Parent,Single and is Parent,33,19
108,9.93228037781136e-08,2.4246983650388604e-07,0.9237969072942552,1.883163996262366e-07,0.06980733445271498,4.5588734843708336e-08,0.006346789211405896,3.826065391784884e-06,4.4567278457434427e-05,Single and is Parent,Single and is Parent,34,8
109,2.0396878023245886e-07,3.938093341405441e-07,0.9479219056436153,1.610584742556329e-07,0.05089536781706585,1.2800516337158437e-08,0.0011594961443733853,1.6850432118701142e-05,5.608325721789859e-06,Single and is Parent,Single and is Parent,34,9
110,4.6456549868244694e-07,7.492073380792777e-07,0.954960294841558,3.126894236049086e-07,0.04409660656619853,2.6244342127463397e-08,0.0009096642318674321,2.7388333053234662e-05,4.493320720193696e-06,Single and is Parent,Single and is Parent,34,10
111,1.0570283212588538e-06,1.4238834908716014e-06,0.9610688160063097,6.064558905669799e-07,0.03816704156101045,5.375270307930379e-08,0.0007129340277252082,4.447096707254986e-05,3.596317476497852e-06,Single and is Parent,Single and is Parent,34,11
112,2.402919997695524e-06,2.703708739165146e-06,0.9663549478597762,1.1751634173794646e-06,0.03300538808997059,1.099962664854052e-07,0.0005582523845264987,7.214405765816553e-05,2.8758196478221127e-06,Single and is Parent,Single and is Parent,34,12
113,5.4582412424153655e-06,5.129866719749912e-06,0.970911377257256,2.2754014736095334e-06,0.028519500601445497,2.249139056304279e-07,0.0004367898689926181,0.00011694597610142428,2.2978728631076557e-06,Single and is Parent,Single and is Parent,34,13
114,1.2389831089659172e-05,9.726386043439774e-06,0.9748139825337563,4.402679289542331e-06,0.024626247122566045,4.5957237363668053e-07,0.0003415181354510136,0.00018943893580187831,1.8348036284900096e-06,Single and is Parent,Single and is Parent,34,14
115,2.8106407445276237e-05,1.842995254499376e-05,0.9781178909202712,8.513406278425849e-06,0.021251120952120887,9.384665850299433e-07,0.0002668592602302279,0.00030667650169916445,1.4641328247129264e-06,Single and is Parent,Single and is Parent,34,15
116,6.372165614755554e-05,3.4901066321175226e-05,0.9808496025529692,1.6452482328879725e-05,0.018327668370465764,1.915250033212475e-06,0.0002083975216106374,0.0004961734489256623,1.1676511979243467e-06,Single and is Parent,Single and is Parent,34,16
117,0.00014437925227756896,6.605248964723711e-05,0.9829912561290916,3.17757290210248e-05,0.015796781436469363,3.9063230826033465e-06,0.0001626442965018629,0.0008022737037316548,9.306401770902105e-07,Single and is Parent,Single and is Parent,34,17
118,0.00032690300086490566,0.00012492117849669651,0.984449118388284,6.132760416824673e-05,0.013605872160992644,7.961725985258306e-06,0.00012684738317924693,0.0012963073385028256,7.412195262718341e-07,Single and is Parent,Single and is Parent,34,18
119,0.0015622656659324168,0.00035568752714048386,0.9895533683860573,0.00044266096094614123,0.007683865484993722,0.00022953897625578294,0.00011958393684390587,5.049381233576588e-05,2.5352494943567644e-06,Single and is Parent,Single and is Parent,34,19
120,0.8385163365950951,0.022162822631316154,0.03157905691465954,6.081548730484553e-05,0.005563552981639109,5.9342713788263884e-06,0.10210524330841214,2.9418755507748134e-06,3.295934643579486e-06,Not Sexually Active,Not Sexually Active,45,8
121,0.8289112147726225,0.030595355446615242,0.03257682660629719,8.76139336354453e-05,0.005399435778313604,8.594448641484648e-06,0.10241253360978936,4.999502781526214e-06,3.425901303732751e-06,Not Sexually Active,Not Sexually Active,45,9
122,0.8166638135978767,0.042094440845723856,0.03349324345870865,0.00012579720085394592,0.0052225588381264315,1.2405305046429388e-05,0.10237572396946043,8.467752221520006e-06,3.5490319820156866e-06,Not Sexually Active,Not Sexually Active,45,10
123,0.800948928056435,0.05765277315460386,0.034279292630480726,0.00017980219569677268,0.0050285702094217104,1.7824735353438942e-05,0.10187487214330905,1.4276958059224848e-05,3.6599166403287717e-06,Not Sexually Active,Not Sexually Active,45,11
124,0.7807655834429078,0.07848198589328773,0.03487071249898277,0.0002554308383682249,0.004812381176878594,2.545616970858646e-05,0.10076077332792949,2.392530872874533e-05,3.7513432079598303e-06,Not Sexually Active,Married is a Parent,45,12
125,0.0001444778029753568,1.883950216247744e-05,3.5154868564250088e-06,2.712627762974491e-05,1.2620780952907852e-05,2.8874301539430474e-05,0.992936855757475,2.504770037518017e-06,0.006825185320371078,Married is a Parent,Married is a Parent,45,13
126,0.0001423545739701287,2.5922307878567343e-05,3.6146721145326276e-06,3.895139361813766e-05,1.2208328054231355e-05,4.168078743655668e-05,0.9926599653567997,4.242718197942575e-06,0.0070710598619301525,Married is a Parent,Married is a Parent,45,14
127,0.00014025922553518848,3.566708526892946e-05,3.7165677361002717e-06,5.593008926429545e-05,1.1809074597324679e-05,6.016584992786059e-05,0.9923596473057831,7.186380820225555e-06,0.007325618421067115,Married is a Parent,Married is a Parent,45,15
128,0.00013819048950125616,4.907364125291274e-05,3.821218786013442e-06,8.030724592136e-05,1.1422528472522018e-05,8.684621695058855e-05,0.9920290578016175,1.2172028944628593e-05,0.0075891088285533065,Married is a Parent,Married is a Parent,45,16
129,0.0001361467401353968,6.751671764529373e-05,3.928657142809926e-06,0.0001153045182276584,1.1048186730105189e-05,0.00012535282549992974,0.9916583291942389,2.0615700609181264e-05,0.007861757459770836,Married is a Parent,Married is a Parent,45,17
130,0.00013412582713679514,9.288603652666255e-05,4.038893749212238e-06,0.0001655442089162406,1.0685524304926129e-05,0.00018092285152744862,0.9912331291936343,3.491477878861568e-05,0.008143752685415914,Married is a Parent,Married is a Parent,45,18
131,0.00013212482841772636,0.00012777809230583257,4.15190668963831e-06,0.00023765585440285942,1.033397779856891e-05,0.00026110763887219235,0.990732501386634,5.912720474430612e-05,0.008435219110134796,Married is a Parent,Married is a Parent,45,19
132,0.0001959196339554765,0.00012665130385883512,0.767396657312773,9.262272796809483e-07,0.13634074605918928,2.852233468019096e-07,0.09581655950716189,9.397249211303624e-05,2.8282240322040444e-05,Single and is Parent,Single and is Parent,46,8
133,0.0001828792746621782,0.00011135146639866555,0.7593303702336891,1.284426306919197e-06,0.14282688479052727,3.7566793911016983e-07,0.09740265226710577,0.00011824534804569828,2.595652532548008e-05,Single and is Parent,Single and is Parent,46,9
134,0.00026061870694083736,0.00011631699184938835,0.7900587344202221,1.1102089970041436e-06,0.1558692830381814,2.1942139884184506e-07,0.05343903551744475,0.00024447173489879087,1.020996006676724e-05,Single and is Parent,Single and is Parent,46,10
135,0.00015913740291949833,8.596134610819027e-05,0.7424842072995862,2.4667614690059052e-06,0.15653565516610174,6.508440964286291e-07,0.1005231106948767,0.00018697580819478923,2.1834676647545952e-05,Single and is Parent,Single and is Parent,46,11
136,0.0005193531263618557,0.0004692951496259375,0.6167626397933323,3.361743667668851e-05,0.2503641705985924,0.00025302968722492247,0.1314457816075545,0.00014851255799289105,3.6000426384353124e-06,Single and is Parent,Married is a Parent,46,12
137,6.452314931949414e-05,6.796361598875023e-05,3.959664709054797e-06,7.633951161341016e-06,6.23933382528995e-06,3.8749675995520755e-05,0.9993890998506803,1.6589012355894323e-05,0.00040524174596435195,Married is a Parent,Married is a Parent,46,13
138,2.17524655511144e-05,1.2151126094458059e-05,5.893315156107268e-06,1.3602086837909547e-06,5.405778826716706e-06,2.1833433889170772e-07,0.9972973208420602,4.1756084487261715e-05,0.002614141844801478,Married is a Parent,Married is a Parent,46,14
139,5.440695051346918e-05,5.084108338836795e-05,3.7518538745821744e-06,1.4206869574379148e-05,6.626322760183551e-06,6.505369439773464e-05,0.9994493665094117,2.5418676733115295e-05,0.0003303280393466083,Married is a Parent,Married is a Parent,46,15
140,4.9959293839690624e-05,4.397202322926166e-05,3.6520116915674647e-06,1.938051860704347e-05,6.828609225407644e-06,8.428812687212392e-05,0.9994622240485607,3.1463833430476854e-05,0.00029823153454377804,Married is a Parent,Married is a Parent,46,16
141,4.587460797198307e-05,3.8030520488084124e-05,3.554778717466855e-06,2.6437876121692753e-05,7.03697654000652e-06,0.00010920813950327983,0.9994616608649657,3.89461470100361e-05,0.0002692500886817469,Married is a Parent,Married is a Parent,46,17
142,4.212322671534805e-05,3.2891318294350635e-05,3.4600802717626687e-06,3.606458367550342e-05,7.251588250671075e-06,0.00014149360277514807,0.9994454273692579,4.820704980834296e-05,0.00024308118095098862,Married is a Parent,Married is a Parent,46,18
143,3.8677886070920706e-05,2.8446060177579044e-05,3.3678412339090956e-06,4.919569673333875e-05,7.472604597987736e-06,0.00018332024717832794,0.999410399157476,5.9668956409386176e-05,0.00021945155012249607,Married is a Parent,Married is a Parent,46,19
144,0.0002520017954657976,3.214381242451599e-06,8.284837023608111e-06,4.3144882278880926e-06,0.00012894557550229075,1.2428460445445174e-06,0.987613686398513,2.7005821959895737e-06,0.01198560909578439,Married is a Parent,Married is a Parent,52,8
145,0.00024826012429787737,4.422162154916336e-06,8.517270418709164e-06,6.194341189917173e-06,0.00012471234425030087,1.7938032161405364e-06,0.9871860549299663,4.573690406053265e-06,0.012415471334099839,Married is a Parent,Married is a Parent,52,9
146,0.00017138095719959915,2.8481872397902556e-06,9.958326682411847e-06,8.311043843497296e-06,0.00019247288471243307,4.908838808766578e-06,0.9799669791741371,3.3153118594584716e-06,0.019639825275516904,Married is a Parent,Married is a Parent,52,10
147,0.0001687889584822054,3.917274005810314e-06,1.023483796681714e-05,1.1928876540572286e-05,0.0001861018495052169,7.0829531810951625e-06,0.979267834935606,5.613217707809967e-06,0.02033849709700442,Married is a Parent,Married is a Parent,52,11
148,0.00023733644707575223,1.15131448012042e-05,9.253314082615259e-06,1.832905586444636e-05,0.00011281475506312554,5.39255592531267e-06,0.9857850237575247,2.2214795646587932e-05,0.013798122174016207,Married is a Parent,Married is a Parent,52,12
149,0.00023379120907388208,1.5837683220873588e-05,9.512051148321857e-06,2.631275587151134e-05,0.00010910114530398817,7.782381714140203e-06,0.9852683563912432,3.761941978134589e-05,0.0142916869626428,Married is a Parent,Married is a Parent,52,13
150,0.00016121434663300617,1.0189325589775362e-05,1.1109129385487225e-05,3.526522845602445e-05,0.0001681935499943166,2.1273376015625586e-05,0.9769827145815593,2.723890413834477e-05,0.022582801558228085,Married is a Parent,Married is a Parent,52,14
151,0.00022683261885931603,2.9966558687504497e-05,1.0050271013791956e-05,5.4221143043385786e-05,0.00010202485090502347,1.6206831589632195e-05,0.9841221848055413,0.00010787019982929421,0.015330642720530493,Married is a Parent,Married is a Parent,52,15
152,0.00022341233952362458,4.121662877097831e-05,1.0329815284874382e-05,7.782745329870371e-05,9.865231544025447e-05,2.3385889819162296e-05,0.9834657735979737,0.00018264557839027063,0.01587675638149862,Married is a Parent,Married is a Parent,52,16
153,0.00022002392338229043,5.6685131683496474e-05,1.0616183994548887e-05,0.0001117012592003037,9.538271840712191e-05,3.374199663616644e-05,0.9827217702408749,0.00030922738037258865,0.016440851165448307,Married is a Parent,Married is a Parent,52,17
154,0.0002166579452236536,7.794851041703732e-05,1.09090337510917e-05,0.00016029695978840163,9.2209162108083e-05,4.8677652229977345e-05,0.9818471212929746,0.0005234662508757,0.017022713192631732,Married is a Parent,Married is a Parent,52,18
155,0.00021329958608330753,0.00010716603384794129,1.1207656480890246e-05,0.0002299869423937674,8.912286372464716e-05,7.02100280804463e-05,0.9807715116747857,0.0008859518304726514,0.017621543384130627,Married is a Parent,Married is a Parent,52,19
156,2.5786207497083047e-05,0.00029254069927769845,0.8144508156496835,2.6944839558618005e-05,0.149709930517413,1.6186335470812944e-05,0.03519094550537843,0.00026949296545281386,1.7357280268028647e-05,Single and is Parent,Single and is Parent,53,8
157,2.408938523497902e-05,0.0002574093302977854,0.806542846666663,3.739546518390409e-05,0.15695914362771693,2.133630996211706e-05,0.03580245931107042,0.0003393770473765887,1.5942856494262948e-05,Single and is Parent,Single and is Parent,53,9
158,2.249372222521314e-05,0.0002263912519998593,0.7983390849824317,5.1875183400187676e-05,0.16448261399300312,2.8111722280306483e-05,0.036407608391749745,0.00042718389136249177,1.4636861547490103e-05,Single and is Parent,Single and is Parent,53,10
159,1.85048352416164e-05,0.00016923431394185568,0.7636899530834989,7.492755333211286e-05,0.1998572206035576,1.4258435625548639e-05,0.03566808916264482,0.00047992645351777735,2.7885558639792043e-05,Single and is Parent,Single and is Parent,53,11
160,1.7235164985085e-05,0.00014846305507561794,0.754000505244778,0.00010367567416358153,0.20890451852053293,1.8738491778844304e-05,0.036178765730884216,0.0006025619461679661,2.5536171633745286e-05,Single and is Parent,Single and is Parent,53,12
161,1.6043202458807788e-05,0.00013016486071295555,0.7439977005393011,0.00014336976764865364,0.21823340089479623,2.4611766295411127e-05,0.03667524687911652,0.0007560910719480784,2.3371017722185217e-05,Single and is Parent,Single and is Parent,53,13
162,1.701261615942652e-05,0.00013476229540921198,0.7624204155200842,0.00019111280987495606,0.1973426003727199,8.428054847593272e-05,0.038732599813495396,0.0010668707352286528,1.0345288552291722e-05,Single and is Parent,Cohabilitating and is Parent,53,14
163,3.111600951225096e-06,0.00013179979527917361,0.11725451751074523,0.00015776023036559328,0.7630784788019493,5.3361377280301814e-05,0.11832567172539009,0.0007082984822033678,0.0002870004758357766,Cohabilitating and is Parent,Cohabilitating and is Parent,53,15
