"EMP_HOURS_1997.48","EMP_HOURS_1998.48","EMP_HOURS_1999.48","EMP_HOURS_2000.48","EMP_HOURS_2001.48","EMP_HOURS_2002.48","EMP_HOURS_2003.48","EMP_HOURS_2004.48","EMP_HOURS_2005.48","EMP_HOURS_2006.48","EMP_HOURS_2007.48","EMP_HOURS_2008.48","EMP_HOURS_2009.48","EMP_HOURS_2010.48","EMP_HOURS_2011.48","EMP_HOURS_2012.48","EMP_HOURS_2013.48","EMP_HOURS_2014.48","EMP_HOURS_2015.48","EMP_HOURS_2016.48","EMP_HOURS_2017.48","EMP_HOURS_2018.48","EMP_HOURS_2019.48","SCH_COLLEGE_STATUS_2012.12","SCH_COLLEGE_STATUS_2013.12","SCH_COLLEGE_STATUS_2014.12","SCH_COLLEGE_STATUS_2015.12","SCH_COLLEGE_STATUS_2016.12","SCH_COLLEGE_STATUS_2017.12","SCH_COLLEGE_STATUS_2018.12","SCH_COLLEGE_STATUS_2019.12","MAR_STATUS_1997.12","MAR_STATUS_1998.12","MAR_STATUS_1999.12","MAR_STATUS_2000.12","MAR_STATUS_2001.12","MAR_STATUS_2002.12","MAR_STATUS_2003.12","MAR_STATUS_2004.12","MAR_STATUS_2005.12","MAR_STATUS_2006.12","MAR_STATUS_2007.12","MAR_STATUS_2008.12","MAR_STATUS_2009.12","MAR_STATUS_2010.12","MAR_STATUS_2011.12","MAR_STATUS_2012.12","MAR_STATUS_2013.12","MAR_STATUS_2014.12","MAR_STATUS_2015.12","MAR_STATUS_2016.12","MAR_STATUS_2017.12","MAR_STATUS_2018.12","MAR_STATUS_2019.12","PUBID","YSAQ-299","YOUTH_NONR1INHH.01","YOUTH_PARENTGUAR.01","KEY!SEX","KEY!AGEDOL","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_SAMPLE_TYPE","YOUTH_SIBID01.01","YOUTH_SIBID02.01","YOUTH_SIBID03.01","YOUTH_SIBID04.01","KEY!RACE_ETHNICITY","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_BIO_CHILD_HH_U18","CV_BIO_CHILD_NR_U18"
-4,-4,12,12,5,47,20,-4,25,40,40,45,45,7,34,30,30,80,40,40,40,-4,-4,1,1,1,1,1,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-4,-4,1844,-4,1,1,2,13,8,-4,-4,1,1843,-4,-4,-4,4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,10,-4,-4,1,-4,10,-4,-4,10,-4,-4,1,-4,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,0,6,-4,-4,1,6,-4,-4,1,6,1,0,-1,6,1,0,1,6,1,0,1,3,0,-4,-5,-5,-5,5,0,-5,-5
-4,-4,-4,-4,-4,-4,32,-4,-4,-4,-4,-4,20,-4,30,-4,-4,-4,-4,-4,-4,40,-4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1845,-4,0,1,1,13,8,-4,-4,1,1846,-4,-4,-4,1,1,-4,8,0,1,-4,1,1,0,1,-4,1,1,0,1,-5,-5,-5,-5,-5,-4,-4,1,0,1,8,0,2,-4,-4,1,2,1,-4,-4,-5,-5,-5,-5,-5,2,3,0,1,2,3,1,1,2,4,0,1,2,3,1,1,2,3,2,1,2,2,3,1,5,5,-4,12,0,-4,9,3,9,1
-4,-4,-4,-4,-4,4,20,35,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,48,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1846,-4,0,1,2,12,8,-4,-4,1,1845,-4,-4,-4,1,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,-4,8,1,0,8,1,0,-4,-4,8,1,0,-4,-4,1,1,0,-4,-4,1,1,0,1,9,1,0,1,9,1,0,1,4,1,0,1,4,2,0,1,4,2,0,1,2,0,-4,2,0,-4,3,0,3,0
-4,-4,14,7,38,34,36,40,-3,-3,41,-4,-4,-4,42,42,42,60,60,30,45,43,43,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847,-4,0,1,1,13,8,-4,-4,1,-4,-4,-4,-4,1,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,3,-4,-4,0,-4,9,-4,-4,4,-4,-4,1,-4,4,-4,-4,-4,-4,4,-4,-4,-4,-4,9,-4,-4,1,4,-4,-4,1,9,-4,-4,1,9,-4,-4,1,10,-4,-4,1,10,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
20,-4,40,40,40,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1848,1,0,1,2,16,8,-4,-4,1,-4,-4,-4,-4,3,-4,1,3,-4,-4,-5,-5,-5,-5,-5,-4,1,3,1,0,-4,1,3,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,20,25,66,46,-3,42,42,46,43,65,40,40,40,40,40,40,40,40,40,40,40,-4,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1849,1,0,1,1,16,8,-4,-4,1,-4,-4,-4,-4,1,-4,1,3,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,1,4,-4,-4,-4,1,4,-4,-4,4,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,-4,-4,-4,-4,-4,-4,-5,-5,0,0
10,-4,-4,30,40,40,40,40,32,32,32,-4,20,20,20,20,20,20,20,20,36,36,16,3,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,1,1,1,2,15,8,-4,-4,1,1851,-4,-4,-4,1,-4,1,8,-4,-4,-4,-1,3,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,1,10,1,0,10,1,0,-4,1,4,1,0,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,20,35,35,-4,-4,-4,-4,-4,-4,-4,50,48,43,40,40,40,-4,-4,-4,-4,-4,-4,3,3,3,1,1,1,1,-4,0,0,0,0,0,0,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,-4,1851,1,1,1,1,14,8,-4,-4,1,1850,-4,-4,-4,1,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,-1,4,-4,-4,-4,1,4,-4,-4,-4,-4,4,-4,-4,4,1,0,-4,-4,4,1,0,-4,-4,-5,-5,-5,-5,-5,4,2,0,1,4,0,2,0,4,0,2,0,4,0,2,0,4,0,2,0,4,0,2,0,0,2,-4,0,2,-4,2,0,2,0
-4,25,25,70,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1852,0,1,1,1,16,8,-4,-4,1,-4,-4,-4,-4,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,0,3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,6,10,-4,16,10,-4,40,40,40,40,50,50,50,45,50,50,-4,48,-4,-4,1,1,1,1,1,1,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,-4,-4,1853,0,1,1,1,15,8,-4,-4,1,-4,-4,-4,-4,1,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,-4,4,-4,-4,10,-4,-4,0,-4,10,-4,-4,0,-4,10,-4,-4,0,-4,-5,-5,-5,-5,-5,-5,-5,-5,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,1,0,-4,0,1,-5,-5
-4,35,45,30,55,-3,43,20,45,40,40,40,40,40,51,40,-4,-4,40,48,48,50,40,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1854,1,0,1,1,16,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,8,0,1,-4,1,3,0,1,-4,0,9,0,1,-4,1,4,0,1,-4,-4,4,1,0,4,-3,-3,-4,-4,4,1,0,-4,-4,4,1,1,-4,0,4,1,1,0,4,1,1,1,4,2,0,1,4,2,0,1,4,3,0,1,4,2,1,1,2,1,-4,2,1,-4,2,1,2,0
15,12,17,20,20,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1855,1,1,1,2,16,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
5,2,1,4,-3,-3,12,29,-3,-3,-3,11,10,13,51,51,48,3,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1856,0,1,1,2,15,8,-4,-4,1,1857,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,-4,10,-4,-4,4,-4,-4,-4,-4,4,-4,-4,-4,-4,4,-4,-4,-4,-4,11,-4,-4,1,11,-4,-4,1,7,-4,-4,1,7,-4,-4,1,7,1,0,1,7,1,0,1,1,0,-4,2,0,-4,2,0,2,0
-4,12,-4,-4,-4,-4,10,2,10,21,40,40,40,42,40,40,44,44,44,42,42,44,42,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1857,-4,1,1,1,12,8,-4,-4,1,1856,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,0,-4,10,-4,-4,10,-4,-4,0,-4,10,-4,-4,0,-4,10,-4,-4,0,-4,10,-4,-4,0,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,10,10,60,70,70,70,60,70,70,70,65,65,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1858,0,1,1,2,15,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,-4,4,-4,-4,11,-4,-4,0,-4,11,-4,-4,0,-4,11,-4,-4,-4,-4,7,-4,-4,-1,7,-4,-4,1,7,-4,-4,1,7,-4,-4,1,7,-4,-4,1,7,-4,-4,1,-4,-4,-4,1,0,-4,2,0,3,0
-4,-4,35,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60,56,56,56,60,50,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,4,1859,0,1,1,1,15,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,8,-4,-4,-5,-5,-5,-5,-5,-4,1,3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,0,2,0
-4,-4,-4,-4,-4,-4,65,65,50,40,40,42,41,30,20,20,20,20,20,25,25,40,35,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1860,0,1,1,2,16,8,-4,-4,1,1861,-4,-4,-4,4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,-4,6,-4,-4,6,-4,-4,0,-4,6,-4,-4,0,-4,6,-4,-4,0,-4,6,-4,-4,0,6,-4,-4,0,6,-4,-4,1,6,-4,-4,1,6,1,0,1,6,1,0,1,3,0,-4,3,0,-4,3,0,3,0
-4,-4,10,-4,1,51,40,52,40,30,50,50,33,87,26,38,38,38,38,-3,58,58,53,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1861,0,1,1,1,15,8,-4,-4,1,1860,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,-4,10,-4,-4,6,-4,-4,0,-4,6,-4,-4,0,-4,6,-4,-4,0,-4,6,-4,-4,0,6,-4,-4,0,6,-4,-4,0,6,-4,-4,0,6,-4,-4,0,6,-4,-4,0,-4,-4,0,-4,-4,1,1,0,2,0
-4,6,-4,30,15,30,20,40,19,30,10,10,15,30,41,41,24,24,40,40,40,42,34,4,4,4,4,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1862,-4,1,1,2,12,8,-4,-4,1,-4,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,1,8,-4,-4,-4,0,8,-4,-4,-4,-4,8,-4,-4,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,-4,1,10,-4,-4,1,11,-4,-4,1,11,-4,-4,1,11,-4,-4,1,7,-4,-4,1,11,-4,-4,0,-4,-4,-4,-4,-4,-4,2,0,2,0
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1863,0,1,1,2,15,8,-4,-4,1,-4,-4,-4,-4,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
10,11,7,12,30,25,-4,57,59,55,90,41,43,43,43,43,43,46,-3,-3,-3,48,40,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1864,0,1,1,2,15,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,1,-4,11,-4,-4,6,-4,-4,-4,-4,6,-4,-4,-4,-4,6,-4,-4,-4,-4,6,-4,-4,0,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,1,0,-4,1,0,-4,1,0,1,0
-4,15,40,40,72,38,32,-4,32,-4,80,40,55,20,40,40,40,40,-4,35,-4,-4,-4,1,1,1,1,1,1,-4,-4,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,2,2,2,2,2,2,-4,-4,1865,0,1,1,2,15,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,1,3,-4,-4,-4,-4,3,1,0,3,1,0,-4,-4,3,1,0,-4,-4,3,1,0,-4,-4,3,1,0,1,3,1,0,0,3,1,0,0,3,1,0,1,3,1,0,0,3,2,0,1,2,0,-4,2,0,-4,3,0,-5,-5
-4,-4,40,-4,30,30,40,40,40,41,-3,40,40,32,32,32,32,48,48,32,32,32,32,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1866,0,0,1,2,14,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,3,-4,-4,-5,-5,-5,-5,-5,-4,1,3,1,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,3,2,0,-4,1,3,2,0,1,3,2,0,1,-5,-5,-5,-5,3,2,0,1,-5,-5,-5,-5,-5,-5,-5,-5,2,0,-4,2,0,-4,2,0,1,0
-4,-4,2,65,5,4,37,30,20,40,40,40,40,40,50,-4,-4,20,40,-4,-4,-4,-4,2,2,1,1,1,1,1,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-4,1867,0,1,1,1,14,8,-4,-4,1,1868,-4,-4,-4,3,-4,-1,8,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,0,1,-4,-4,-4,0,3,-4,-4,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,3,-4,-4,1,1,0,-4,1,0,-4,1,0,1,0
-4,-4,5,-4,-4,-4,-4,30,-4,-4,56,50,42,40,60,-4,-4,38,40,50,50,40,40,2,2,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1868,-4,0,1,1,12,8,-4,-4,1,1867,-4,-4,-4,3,-4,-4,8,-4,-4,1,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,1,1,-4,-4,10,-4,-4,-4,0,10,-4,-4,-4,0,10,1,0,-4,1,10,1,0,-1,6,1,0,-1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,1,0,-4,1,0,-4,1,0,1,0
-4,-4,-4,16,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,30,-4,-3,40,40,40,40,42,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,1869,-4,1,1,1,13,8,-4,-4,1,1870,-4,-4,-4,3,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,1,1,-4,-4,-4,-4,2,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,1,0,-4,-4,2,1,0,1,2,1,0,1,4,1,0,1,4,2,0,1,4,0,2,1,4,0,2,1,0,3,-4,2,1,-4,0,3,2,1
-4,-4,-4,-4,-4,3,-4,-4,-4,20,-4,-4,-4,-4,36,36,32,40,40,40,40,40,40,2,1,1,2,2,1,1,1,-4,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1870,-4,0,1,2,12,8,-4,-4,1,1869,-4,-4,-4,3,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,-4,8,-4,-4,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,1,0,-4,-4,3,1,0,1,10,2,0,1,10,2,0,1,9,2,0,1,4,2,0,1,4,2,0,1,2,0,-4,3,0,-4,3,0,3,0
-4,-4,-4,-4,-4,20,-4,-4,-3,-4,-3,22,-4,6,-4,-4,30,30,-4,37,37,37,37,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871,-4,1,1,1,13,8,-4,-4,1,-4,-4,-4,-4,3,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,0,-4,3,-4,-4,3,-4,-4,0,-4,3,-4,-4,0,-4,3,-4,-4,0,-4,3,-4,-4,0,3,-4,-4,0,3,-4,-4,0,3,-4,-4,0,3,-4,-4,0,3,-4,-4,0,-4,-4,0,-4,-4,0,-4,-4,-4,-4
25,15,30,25,-3,40,50,25,40,45,58,63,43,43,42,42,42,48,8,8,8,48,48,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1872,1,0,1,1,15,8,-4,-4,1,-4,-4,-4,-4,2,-4,1,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,1,2,-4,-4,-4,0,2,-4,-4,2,-4,-4,-4,-4,2,-4,-4,-4,1,2,-4,-4,-4,1,2,-4,-4,1,2,-4,-4,1,2,-4,-4,1,2,-4,-4,1,2,-4,-4,1,2,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,40,50,64,15,41,40,40,54,40,40,40,40,-4,-4,40,40,65,65,55,55,50,50,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,1873,0,1,1,1,16,8,-4,-4,1,1874,-4,-4,-4,4,-4,0,3,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,3,-4,-4,-4,-4,3,-4,-4,-4,-4,3,1,0,-4,-4,3,1,0,1,3,1,0,1,3,1,0,0,3,1,0,0,3,1,0,1,3,1,0,1,1,0,-4,1,0,-4,1,0,1,0
-4,19,6,-4,-4,15,60,36,32,45,32,32,32,-3,32,32,32,32,40,40,40,-4,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1874,0,1,1,2,14,8,-4,-4,1,1873,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,9,-4,-4,-4,-4,5,-4,-4,-4,-4,5,-4,-4,-4,-4,5,-4,-4,1,5,-4,-4,1,5,-4,-4,1,5,1,0,1,5,1,0,1,5,1,0,1,2,0,-4,3,0,-4,3,0,3,0
-4,-4,25,-4,25,28,25,29,44,55,-3,61,-3,-3,-3,-3,-3,-3,-3,45,-3,50,40,1,1,1,1,1,1,1,1,-4,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,1875,-4,0,1,2,12,8,-4,-4,1,-4,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,1,8,1,0,-4,1,8,1,0,-4,-4,10,2,0,10,3,0,-4,-4,4,3,0,-4,-4,4,3,0,-4,-4,4,3,0,1,4,3,0,1,4,3,0,1,4,3,0,1,4,4,0,1,4,4,0,1,-5,-5,-5,5,0,-4,4,2,5,0
-4,25,25,35,41,40,41,41,35,42,39,36,36,32,38,38,38,38,38,36,36,34,35,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1876,1,1,1,2,15,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,8,-4,-4,-4,0,4,-4,-4,-4,1,4,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,4,-4,-4,-4,-4,4,-4,-4,-4,-4,-5,-5,-5,-5,-5,4,-4,-4,1,4,-4,-4,1,-5,-5,-5,-5,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,20,20,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1877,1,1,1,2,15,8,-4,-4,1,1878,-4,-4,-4,4,-4,1,8,-4,-4,-5,-5,-5,-5,-5,-4,1,1,-4,-4,-4,1,1,1,0,-4,-4,1,2,0,1,2,0,-4,-4,1,2,0,-4,-4,1,2,0,-4,-4,1,2,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,2,0,1,2,0,-4,2,0,-4,2,0,1,0
